Date,Net Clicks,Install Clicks,Uninstall Clicks,Update Clicks
2022-05-11,25,30,5,0
2022-05-12,25,28,3,0
2022-05-13,28,28,0,0
2022-05-14,24,26,2,0
2022-05-15,32,38,6,0
2022-05-16,24,27,3,0
2022-05-17,24,26,2,0
2022-05-18,21,26,5,0
2022-05-19,24,27,3,0
2022-05-20,28,28,0,0
2022-05-21,37,41,4,0
2022-05-22,35,40,5,0
2022-05-23,20,22,2,0
2022-05-24,29,31,2,0
2022-05-25,33,36,3,0
2022-05-26,27,33,6,0
2022-05-27,33,36,3,0
2022-05-28,36,38,2,0
2022-05-29,38,45,7,0
2022-05-30,39,41,2,0
2022-05-31,22,22,0,0
2022-06-01,28,32,4,0
2022-06-02,26,29,3,0
2022-06-03,31,38,7,0
2022-06-04,31,32,1,0
2022-06-05,27,32,5,0
2022-06-06,22,28,6,0
2022-06-07,13,14,1,0
2022-06-08,26,28,2,0
2022-06-09,30,33,3,0
2022-06-10,28,35,7,0
2022-06-11,23,25,2,0
2022-06-12,39,41,2,0
2022-06-13,24,27,3,0
2022-06-14,31,36,5,0
2022-06-15,29,30,1,0
2022-06-16,28,30,2,0
2022-06-17,22,26,4,0
2022-06-18,42,45,3,0
2022-06-19,31,34,3,0
2022-06-20,25,26,1,0
2022-06-21,20,24,4,0
2022-06-22,40,43,3,0
2022-06-23,23,27,4,0
2022-06-24,17,19,2,0
2022-06-25,42,49,7,0
2022-06-26,23,24,1,0
2022-06-27,18,19,1,0
2022-06-28,26,27,1,0
2022-06-29,26,29,3,0
2022-06-30,24,26,2,0
2022-07-01,31,33,2,0
2022-07-02,33,36,3,0
2022-07-03,28,28,0,0
2022-07-04,15,16,1,0
2022-07-05,29,31,2,0
2022-07-06,20,22,2,0
2022-07-07,20,23,3,0
2022-07-08,16,16,0,0
2022-07-09,25,29,4,0
2022-07-10,24,26,2,0
2022-07-11,32,33,1,0
2022-07-12,26,29,3,0
2022-07-13,24,28,4,0
2022-07-14,24,29,5,0
2022-07-15,31,35,4,0
2022-07-16,31,33,2,0
2022-07-17,33,36,3,0
2022-07-18,23,24,1,0
2022-07-19,31,39,8,0
2022-07-20,19,21,2,0
2022-07-21,15,17,2,0
2022-07-22,22,24,2,0
2022-07-23,34,35,1,0
2022-07-24,19,22,3,0
2022-07-25,26,30,4,0
2022-07-26,18,21,3,0
2022-07-27,23,26,3,0
2022-07-28,27,31,4,0
2022-07-29,26,28,2,0
2022-07-30,25,28,3,0
2022-07-31,22,25,3,0
2022-08-01,27,27,0,0
2022-08-02,16,18,2,0
2022-08-03,31,33,2,0
2022-08-04,22,25,3,0
2022-08-05,30,33,3,0
2022-08-06,31,35,4,0
2022-08-07,16,19,3,0
2022-08-08,18,22,4,0
2022-08-09,29,30,1,0
2022-08-10,18,19,1,0
2022-08-11,28,28,0,0
2022-08-12,14,15,1,0
2022-08-13,26,29,3,0
2022-08-14,27,28,1,0
2022-08-15,27,31,4,0
2022-08-16,17,19,2,0
2022-08-17,25,27,2,0
2022-08-18,23,28,5,0
2022-08-19,24,29,5,0
2022-08-20,40,44,4,0
2022-08-21,31,34,3,0
2022-08-22,25,27,2,0
2022-08-23,23,24,1,0
2022-08-24,25,31,6,0
2022-08-25,26,27,1,0
2022-08-26,28,31,3,0
2022-08-27,24,27,3,0
2022-08-28,25,28,3,0
2022-08-29,14,17,3,0
2022-08-30,26,27,1,0
2022-08-31,16,19,3,0
2022-09-01,30,32,2,0
2022-09-02,29,33,4,0
2022-09-03,23,31,8,0
2022-09-04,25,28,3,0
2022-09-05,24,28,4,0
2022-09-06,19,19,0,0
2022-09-07,24,30,6,0
2022-09-08,36,39,3,0
2022-09-09,42,44,2,0
2022-09-10,51,54,3,0
2022-09-11,53,57,4,0
2022-09-12,34,35,1,0
2022-09-13,31,34,3,0
2022-09-14,31,33,2,0
2022-09-15,18,24,6,0
2022-09-16,23,25,2,0
2022-09-17,27,29,2,0
2022-09-18,29,33,4,0
2022-09-19,24,25,1,0
2022-09-20,26,28,2,0
2022-09-21,21,23,2,0
2022-09-22,25,31,6,0
2022-09-23,24,26,2,0
2022-09-24,34,39,5,0
2022-09-25,29,31,2,0
2022-09-26,27,30,3,0
2022-09-27,17,20,3,0
2022-09-28,25,28,3,0
2022-09-29,23,24,1,0
2022-09-30,26,28,2,0
2022-10-01,40,45,5,0
2022-10-02,30,32,2,0
2022-10-03,28,29,1,0
2022-10-04,30,33,3,0
2022-10-05,32,34,2,0
2022-10-06,23,25,2,0
2022-10-07,22,22,0,0
2022-10-08,24,26,2,0
2022-10-09,20,24,4,0
2022-10-10,20,22,2,0
2022-10-11,20,21,1,0
2022-10-12,24,25,1,0
2022-10-13,28,29,1,0
2022-10-14,22,24,2,0
2022-10-15,33,39,6,0
2022-10-16,20,24,4,0
2022-10-17,24,27,3,0
2022-10-18,27,32,5,0
2022-10-19,27,32,5,0
2022-10-20,33,35,2,0
2022-10-21,33,38,5,0
2022-10-22,41,45,4,0
2022-10-23,26,28,2,0
2022-10-24,26,27,1,0
2022-10-25,22,26,4,0
2022-10-26,21,27,6,0
2022-10-27,23,24,1,0
2022-10-28,24,26,2,0
2022-10-29,23,25,2,0
2022-10-30,15,17,2,0
2022-10-31,23,23,0,0
2022-11-01,20,21,1,0
2022-11-02,28,32,4,0
2022-11-03,27,30,3,0
2022-11-04,22,26,4,0
2022-11-05,35,38,3,0
2022-11-06,33,34,1,0
2022-11-07,22,27,5,0
2022-11-08,19,21,2,0
2022-11-09,22,26,4,0
2022-11-10,17,23,6,0
2022-11-11,26,27,1,0
2022-11-12,25,29,4,1
2022-11-13,27,29,2,0
2022-11-14,23,25,2,1
2022-11-15,32,36,4,0
2022-11-16,29,29,0,0
2022-11-17,16,17,1,1
2022-11-18,25,29,4,0
2022-11-19,18,22,4,1
2022-11-20,22,25,3,0
2022-11-21,20,24,4,0
2022-11-22,14,15,1,1
2022-11-23,23,26,3,0
2022-11-24,24,24,0,1
2022-11-25,19,20,1,0
2022-11-26,23,25,2,0
2022-11-27,24,27,3,1
2022-11-28,21,23,2,0
2022-11-29,23,25,2,0
2022-11-30,26,29,3,1
2022-12-01,26,29,3,0
2022-12-02,24,25,1,1
2022-12-03,28,30,2,0
2022-12-04,17,20,3,1
2022-12-05,20,21,1,0
2022-12-06,33,35,2,1
2022-12-07,14,16,2,0
2022-12-08,17,18,1,0
2022-12-09,22,24,2,0
2022-12-10,26,28,2,0
2022-12-11,21,24,3,0
2022-12-12,15,16,1,0
2022-12-13,19,20,1,0
2022-12-14,15,16,1,0
2022-12-15,22,22,0,0
2022-12-16,18,23,5,0
2022-12-17,30,34,4,0
2022-12-18,29,31,2,0
2022-12-19,19,21,2,0
2022-12-20,25,28,3,1
2022-12-21,19,21,2,0
2022-12-22,22,26,4,0
2022-12-23,21,21,0,0
2022-12-24,12,16,4,0
2022-12-25,12,16,4,0
2022-12-26,24,27,3,0
2022-12-27,24,28,4,0
2022-12-28,19,20,1,0
2022-12-29,17,19,2,1
2022-12-30,24,26,2,2
2022-12-31,23,26,3,0
2023-01-01,22,28,6,1
2023-01-02,29,34,5,1
2023-01-03,22,22,0,0
2023-01-04,24,28,4,0
2023-01-05,17,20,3,0
2023-01-06,26,28,2,0
2023-01-07,24,24,0,0
2023-01-08,28,28,0,0
2023-01-09,27,28,1,0
2023-01-10,32,32,0,0
2023-01-11,14,15,1,1
2023-01-12,19,20,1,0
2023-01-13,16,17,1,0
2023-01-14,21,23,2,0
2023-01-15,24,28,4,0
2023-01-16,21,23,2,0
2023-01-17,25,28,3,0
2023-01-18,16,21,5,1
2023-01-19,24,27,3,0
2023-01-20,23,24,1,0
2023-01-21,20,21,1,2
2023-01-22,31,37,6,0
2023-01-23,23,25,2,0
2023-01-24,11,12,1,0
2023-01-25,21,24,3,0
2023-01-26,25,26,1,0
2023-01-27,14,17,3,0
2023-01-28,25,32,7,0
2023-01-29,26,30,4,0
2023-01-30,25,25,0,0
2023-01-31,26,27,1,0
2023-02-01,15,20,5,0
2023-02-02,25,27,2,1
2023-02-03,20,24,4,0
2023-02-04,20,21,1,1
2023-02-05,1,1,0,0
2023-02-06,17,19,2,1
2023-02-07,19,21,2,0
2023-02-08,20,24,4,0
2023-02-09,34,38,4,0
2023-02-10,28,37,9,1
2023-02-11,35,41,6,0
2023-02-12,26,27,1,0
2023-02-13,16,18,2,0
2023-02-14,30,30,0,0
2023-02-15,13,14,1,1
2023-02-16,18,22,4,0
2023-02-17,22,23,1,1
2023-02-18,14,24,10,0
2023-02-19,26,27,1,0
2023-02-20,18,18,0,1
2023-02-21,23,25,2,0
2023-02-22,23,26,3,0
2023-02-23,22,25,3,0
2023-02-24,20,24,4,1
2023-02-25,25,31,6,1
2023-02-26,21,22,1,1
2023-02-27,21,23,2,0
2023-02-28,23,26,3,1
2023-03-01,16,21,5,0
2023-03-02,22,23,1,0
2023-03-03,29,33,4,0
2023-03-04,37,38,1,0
2023-03-05,25,27,2,0
2023-03-06,18,22,4,0
2023-03-07,21,22,1,0
2023-03-08,22,26,4,0
2023-03-09,21,23,2,0
2023-03-10,19,20,1,0
2023-03-11,19,22,3,0
2023-03-12,27,27,0,0
2023-03-13,22,23,1,0
2023-03-14,20,23,3,0
2023-03-15,10,13,3,0
2023-03-16,27,30,3,0
2023-03-17,16,17,1,0
2023-03-18,24,26,2,0
2023-03-19,30,32,2,0
2023-03-20,27,29,2,0
2023-03-21,18,21,3,0
2023-03-22,23,26,3,0
2023-03-23,23,26,3,0
2023-03-24,18,20,2,0
2023-03-25,22,25,3,0
2023-03-26,26,28,2,0
2023-03-27,15,19,4,0
2023-03-28,27,29,2,0
2023-03-29,22,23,1,0
2023-03-30,33,37,4,0
2023-03-31,27,28,1,0
